"((1, 9), (4, 4))",[0. 0. 0. 0.]
"((2, 3), (4, 7))",[0. 0. 0. 0.]
"((4, 12), (1, 1))",[0. 0. 0. 0.]
"((0, 6), (4, 6))",[0. 0. 0. 0.]
"((5, 8), (3, 8))",[-104.62608583 -106.00178135 -105.45683165 -505.        ]
"((4, 7), (3, 8))",[ -89.49750985 -106.57710186 -106.6247624  -104.62511308]
"((3, 7), (3, 8))",[  -97.60202915   -97.60079083 -1008.99987972   -82.32071702]
"((2, 7), (3, 8))",[ -91.3971649   -89.49749682 -505.          -90.17400069]
"((1, 7), (3, 8))",[ -90.36579274  -94.00150396 -505.5         -92.39197285]
"((0, 7), (3, 8))",[ -94.90262539  -90.7143546  -759.          -94.90774544]
"((5, 7), (3, 8))",[ -97.60164247  -99.91257213 -100.08316995 -101.34583999]
"((4, 6), (3, 8))",[-756.75       -101.1817357  -100.32166929  -97.60240478]
"((3, 6), (3, 8))",[0. 0. 0. 0.]
"((1, 2), (4, 6))",[-129.33808697 -124.59204765 -129.4188594  -127.90811147]
"((0, 2), (4, 6))",[-123.31020164 -126.820657   -126.75038672 -125.82937861]
"((0, 1), (4, 6))",[-123.13275301 -122.89592402 -123.41020794 -122.84658716]
"((1, 1), (4, 6))",[-121.80958639 -125.77301249 -122.0707681  -127.73501803]
"((0, 0), (4, 6))",[-121.98578505 -127.10170963 -121.98578505 -122.09523375]
"((1, 0), (4, 6))",[-121.29856514 -125.12921617 -123.13275301 -125.65738857]
"((2, 2), (4, 6))",[-130.29296893 -121.71447652 -126.78094364 -506.5       ]
"((2, 1), (4, 6))",[-121.05096146 -125.55392944 -123.29473303 -124.78156722]
"((2, 0), (4, 6))",[-123.49524541 -122.19284622 -123.31020164 -125.13347252]
"((5, 6), (3, 7))",[-115.03668508 -114.85431019 -113.88468419 -117.75803989]
"((4, 6), (3, 7))",[-504.5        -117.03925961 -114.2313027  -115.24783252]
"((3, 6), (3, 7))",[0. 0. 0. 0.]
"((3, 3), (4, 8))",[0. 0. 0. 0.]
"((0, 9), (4, 4))",[0. 0. 0. 0.]
"((3, 9), (4, 5))",[-507.5        -506.5        -129.94320559 -130.08095185]
"((2, 9), (4, 5))",[0. 0. 0. 0.]
"((5, 13), (2, 2))",[-153.12555156 -150.20717652 -513.5        -150.20717652]
"((3, 12), (1, 2))",[0. 0. 0. 0.]
"((4, 13), (2, 1))",[-184.76800079 -178.93703755 -771.         -182.94739065]
"((4, 9), (4, 6))",[0. 0. 0. 0.]
"((3, 12), (1, 4))",[0. 0. 0. 0.]
"((4, 9), (4, 8))",[0. 0. 0. 0.]
"((2, 6), (4, 7))",[0. 0. 0. 0.]
"((1, 9), (3, 4))",[0. 0. 0. 0.]
"((1, 9), (2, 5))",[0. 0. 0. 0.]
"((3, 10), (3, 5))",[-141.41078464 -145.72911015 -140.96836922 -141.34518878]
"((2, 10), (3, 5))",[-135.07131011 -136.10979934 -507.5        -136.40986468]
"((1, 10), (3, 5))",[-132.44714447 -132.04837647 -762.         -134.55703217]
"((0, 10), (3, 5))",[-130.37585613 -131.63175888 -508.5        -138.34985455]
"((4, 10), (3, 5))",[-144.12729139 -146.6595183  -507.5        -146.31894164]
"((3, 11), (3, 5))",[-143.01189173 -144.05646704 -138.54744812 -508.5       ]
"((2, 11), (3, 5))",[-135.578093   -139.91203293 -135.74587108 -509.        ]
"((1, 11), (3, 5))",[-137.41690059 -130.51242324 -129.55008357 -132.66644367]
"((0, 11), (3, 5))",[-128.76277311 -134.97097694 -137.81754614 -133.5369972 ]
"((4, 11), (3, 5))",[-146.48910883 -147.03629335 -143.43751033 -509.        ]
"((0, 13), (1, 5))",[-170.5537933  -169.97012269 -174.82134871 -171.53541646]
"((1, 13), (1, 5))",[-174.69202995 -171.49028975 -170.56344211 -172.55022797]
"((2, 13), (1, 5))",[-172.82588879 -171.73541348 -510.         -171.53541646]
"((3, 13), (1, 5))",[-174.23833435 -166.05153958 -510.5        -169.55152726]
"((4, 9), (3, 8))",[0. 0. 0. 0.]
"((4, 10), (2, 4))",[-135.49923886 -141.60657584 -509.5        -137.13594994]
"((3, 11), (2, 4))",[-132.35033551 -129.69762649 -125.98695364 -510.5       ]
"((2, 11), (2, 4))",[-130.18654418 -123.73596223 -125.02260391 -510.        ]
"((1, 11), (2, 4))",[-122.49869083 -120.63423986 -127.10987848 -125.70258512]
"((0, 11), (2, 4))",[-122.59210548 -126.14405512 -119.68128359 -123.62018143]
"((4, 11), (2, 4))",[-135.58503287 -138.81061075 -134.18214035 -766.5       ]
"((3, 2), (4, 6))",[-127.27702061 -123.1780042  -122.23483025 -759.        ]
"((3, 1), (4, 6))",[-119.7350957  -122.2615317  -122.7455113  -123.68617903]
"((3, 0), (4, 6))",[-124.07509003 -120.69797716 -122.52529747 -119.30708489]
"((1, 3), (4, 7))",[-115.35468274 -506.5        -114.81479275 -115.68293229]
"((0, 3), (4, 7))",[-108.64654677 -113.08588515 -109.99753614 -116.88398483]
"((4, 1), (4, 6))",[-121.39024199 -127.22333421 -122.69799332 -126.0445468 ]
"((4, 0), (4, 6))",[-122.15325003 -122.56986356 -120.78515958 -125.91146263]
"((4, 2), (4, 6))",[-125.82330864 -129.93412786 -126.79688848 -505.5       ]
"((5, 1), (4, 6))",[-127.92783437 -127.18123378 -125.23991887 -128.64615351]
"((5, 0), (4, 6))",[-126.10402917 -122.29572415 -122.52529747 -122.72651598]
"((5, 2), (4, 6))",[-128.90372044 -129.88634376 -130.0099677  -506.        ]
"((3, 9), (4, 6))",[-506.5        -505.5        -123.70418074 -117.13609191]
"((2, 9), (4, 6))",[0. 0. 0. 0.]
"((1, 6), (4, 8))",[0. 0. 0. 0.]
"((1, 6), (4, 7))",[0. 0. 0. 0.]
"((0, 9), (3, 4))",[0. 0. 0. 0.]
"((4, 8), (2, 8))",[-104.67827004 -105.96877191 -103.21725164 -505.5       ]
"((3, 7), (2, 8))",[-101.13083652 -101.90509644 -505.5        -106.91111135]
"((2, 7), (2, 8))",[ -98.8542349  -102.14153123 -505.         -504.        ]
"((1, 7), (2, 8))",[ -95.24354244  -97.84553787 -505.5         -97.4064588 ]
"((0, 7), (2, 8))",[ -94.90262539  -97.1258787  -506.          -93.73542417]
"((4, 7), (2, 8))",[ -97.79188445  -99.89126282  -99.74958992 -103.03972149]
"((3, 6), (2, 8))",[0. 0. 0. 0.]
"((3, 10), (2, 5))",[-140.69108606 -139.13293137 -142.62026486 -137.07142482]
"((2, 10), (2, 5))",[-135.54394642 -140.78107019 -761.25       -141.0562277 ]
"((1, 10), (2, 5))",[-133.12628416 -137.34163499 -508.         -128.19571432]
"((0, 10), (2, 5))",[-130.37585613 -130.39317252 -508.5        -130.57260498]
"((4, 10), (2, 5))",[-136.06058187 -138.25695849 -508.5        -139.63359087]
"((3, 11), (2, 5))",[-140.12142255 -139.09635998 -136.63207908 -509.5       ]
"((2, 11), (2, 5))",[-135.19668829 -139.02121522 -137.71068541 -509.        ]
"((1, 11), (2, 5))",[-127.15295163 -133.46967275 -131.76176715 -125.38902623]
"((0, 11), (2, 5))",[-119.86208353 -128.07298939 -126.25806207 -125.25270665]
"((4, 11), (2, 5))",[-141.97192746 -138.03437948 -135.61880586 -510.        ]
"((0, 9), (2, 4))",[0. 0. 0. 0.]
"((5, 10), (1, 3))",[-157.47014777 -145.94298271 -512.         -149.8141511 ]
"((5, 5), (3, 7))",[-113.34291417 -114.46742367 -110.92121582 -115.76911803]
"((4, 5), (3, 7))",[-108.51485391 -114.93387396 -111.20282468 -113.82957621]
"((3, 5), (3, 7))",[-107.27911476 -111.36051578 -106.75951422 -504.5       ]
"((2, 5), (3, 7))",[-102.05047577 -107.4214471  -104.89015856 -505.        ]
"((1, 5), (3, 7))",[-100.65296075  -97.39435692  -98.14564584 -505.5       ]
"((0, 5), (3, 7))",[ -94.16034054  -98.55597281  -97.52855378 -506.        ]
"((5, 4), (3, 7))",[-111.58849591 -111.29509501 -507.         -111.90917455]
"((4, 4), (3, 7))",[-110.06017697 -110.50944289 -506.5        -107.26250698]
"((3, 4), (3, 7))",[-104.75476858 -107.01911486 -759.         -108.36668799]
"((2, 4), (3, 7))",[-101.20154381 -103.20760281 -506.5        -104.9557512 ]
"((1, 4), (3, 7))",[-95.07920971 -99.76993612 -97.55321066 -94.49981897]
"((0, 4), (3, 7))",[-94.87783282 -93.59819162 -96.18408118 -96.00235522]
"((1, 9), (4, 8))",[0. 0. 0. 0.]
"((1, 12), (1, 1))",[-173.51083502 -514.         -178.9933732  -176.12070225]
"((0, 12), (1, 1))",[-170.0806227  -169.82145021 -182.11144335 -170.33627202]
"((4, 8), (3, 7))",[-111.73758857 -115.35329751 -116.00062003 -505.5       ]
"((3, 8), (3, 7))",[-110.59414634 -114.98054131 -757.5        -110.81368123]
"((2, 8), (3, 7))",[-111.62124953 -113.37917882 -112.17491221 -758.25      ]
"((1, 8), (3, 7))",[-111.36720341 -112.28204001 -108.43988066 -506.        ]
"((0, 8), (3, 7))",[-109.0124861  -108.65096764 -109.73874079 -506.5       ]
"((5, 8), (3, 7))",[-115.19283544 -114.85431019 -116.98338101 -759.        ]
"((5, 3), (3, 7))",[0. 0. 0. 0.]
"((5, 12), (1, 1))",[0. 0. 0. 0.]
"((5, 6), (3, 8))",[-100.08138687  -99.92811226 -102.78467004 -102.21566323]
"((5, 5), (3, 8))",[ -99.52498374  -98.02023797  -99.71558212 -102.61290933]
"((4, 5), (3, 8))",[-97.96408428 -98.54423585 -98.39466356 -98.55225499]
"((3, 5), (3, 8))",[ -92.74474827  -96.60079761  -96.35565211 -504.5       ]
"((2, 5), (3, 8))",[ -93.98657515  -92.30045218  -90.65754864 -505.        ]
"((1, 5), (3, 8))",[ -88.22967771  -92.96179635  -92.50906057 -505.5       ]
"((0, 5), (3, 8))",[ -88.10084476  -88.83700841  -83.91408132 -506.        ]
"((5, 4), (3, 8))",[ -98.65643662  -94.16034054 -507.          -99.62034009]
"((4, 4), (3, 8))",[ -94.17438569  -96.31139284 -506.5         -98.74578597]
"((3, 4), (3, 8))",[ -93.51948191  -93.01702573 -506.          -94.58043264]
"((2, 4), (3, 8))",[ -89.5466941   -89.85638124 -506.5         -91.60479561]
"((1, 4), (3, 8))",[-86.17472389 -85.12361777 -89.01171279 -90.67617059]
"((0, 4), (3, 8))",[-81.72807032 -86.7355133  -82.22963013 -82.78001237]
"((5, 3), (3, 8))",[0. 0. 0. 0.]
"((4, 9), (3, 7))",[0. 0. 0. 0.]
"((5, 10), (2, 5))",[-137.92960666 -137.61895925 -509.         -142.73998361]
"((3, 12), (4, 4))",[0. 0. 0. 0.]
"((5, 10), (3, 5))",[-145.80380086 -146.66769378 -508.         -150.4589368 ]
"((3, 8), (2, 7))",[-106.64715003 -106.0091118  -108.65011384 -103.08321753]
"((2, 8), (2, 7))",[-106.52162739 -105.26571539 -505.5        -505.5       ]
"((1, 8), (2, 7))",[-105.62172265 -104.3330135  -103.77571837 -506.        ]
"((0, 8), (2, 7))",[-103.53013678 -101.95225527 -104.93890472 -759.75      ]
"((4, 8), (2, 7))",[-101.93094471 -106.32953524 -107.09367148 -506.5       ]
"((2, 8), (1, 7))",[ -99.54969628  -97.79397982 -104.32031703 -506.5       ]
"((2, 9), (1, 7))",[0. 0. 0. 0.]
"((0, 9), (1, 4))",[0. 0. 0. 0.]
"((3, 10), (4, 8))",[-121.0951111  -120.35113445 -123.00087071 -123.10568516]
"((2, 10), (4, 8))",[-117.33415998 -120.93391933 -504.5        -121.80910224]
"((1, 10), (4, 8))",[-116.8462979  -119.65755251 -505.         -115.57736478]
"((0, 10), (4, 8))",[-114.46742367 -119.68122009 -505.5        -114.70187877]
"((4, 10), (4, 8))",[-122.38261891 -120.20869545 -503.5        -120.24017731]
"((3, 11), (4, 8))",[-122.0931075  -120.52843995 -119.43969873 -505.5       ]
"((2, 11), (4, 8))",[-120.78102963 -118.74439748 -120.44810216 -506.        ]
"((1, 11), (4, 8))",[-117.21930384 -117.00124085 -117.95728904 -115.52439505]
"((0, 11), (4, 8))",[-112.15764818 -113.98293341 -116.47598966 -115.1199373 ]
"((4, 11), (4, 8))",[-119.91633714 -122.0874403  -122.46791261 -505.        ]
"((5, 10), (4, 8))",[-120.81449597 -117.85230401 -504.         -120.82014353]
"((2, 3), (4, 8))",[0. 0. 0. 0.]
"((4, 13), (1, 5))",[-167.50681898 -165.55949411 -511.         -166.59137172]
"((3, 12), (3, 4))",[0. 0. 0. 0.]
"((0, 9), (2, 5))",[0. 0. 0. 0.]
"((4, 9), (4, 7))",[0. 0. 0. 0.]
"((1, 9), (3, 5))",[0. 0. 0. 0.]
"((0, 6), (4, 8))",[0. 0. 0. 0.]
"((3, 7), (4, 7))",[-119.3269567  -118.55851232 -504.5        -118.01663037]
"((2, 7), (4, 7))",[-119.65222835 -117.94580111 -505.         -119.93012138]
"((1, 7), (4, 7))",[-119.18638483 -119.75078457 -505.5        -120.35037076]
"((0, 7), (4, 7))",[-114.85431019 -117.84405235 -759.         -119.47977592]
"((3, 9), (2, 8))",[-756.75       -505.5        -109.73405457 -106.18029413]
"((2, 9), (2, 8))",[0. 0. 0. 0.]
"((3, 7), (3, 6))",[0. 0. 0. 0.]
"((5, 10), (2, 4))",[-137.61315748 -142.31674923 -510.         -143.9987438 ]
"((5, 9), (3, 8))",[0. 0. 0. 0.]
"((0, 2), (4, 7))",[-108.43180894 -105.22528589 -108.10547302 -107.741009  ]
"((1, 2), (4, 7))",[-108.49407907 -113.69350265 -110.82281298 -112.07808042]
"((0, 1), (4, 7))",[-107.2450221  -105.97392688 -108.52850631 -112.97458021]
"((1, 1), (4, 7))",[-107.72899039 -113.40119567 -111.34681777 -110.41464073]
"((0, 0), (4, 7))",[-105.07894755 -111.23271245 -105.07894755 -112.53812357]
"((1, 0), (4, 7))",[-111.51434606 -109.46030849 -115.20879699 -113.88710288]
"((0, 6), (4, 7))",[0. 0. 0. 0.]
"((3, 12), (3, 5))",[0. 0. 0. 0.]
"((3, 12), (2, 5))",[0. 0. 0. 0.]
"((0, 9), (4, 8))",[0. 0. 0. 0.]
"((5, 13), (1, 5))",[-170.30071982 -168.26920156 -511.5        -162.6477134 ]
"((3, 9), (4, 7))",[-505.5        -504.5        -113.57178867 -108.96981659]
"((2, 9), (4, 7))",[0. 0. 0. 0.]
"((3, 12), (4, 8))",[0. 0. 0. 0.]
"((3, 12), (2, 4))",[0. 0. 0. 0.]
"((5, 11), (4, 4))",[-146.90425786 -146.6242412  -148.29286215 -509.5       ]
"((4, 12), (4, 4))",[0. 0. 0. 0.]
"((5, 11), (4, 8))",[-122.59603013 -122.19085827 -121.36282525 -505.5       ]
"((5, 7), (2, 7))",[-106.12748914 -103.53013678 -102.26106628 -104.08330855]
"((4, 6), (2, 7))",[-505.5        -100.43876809 -101.04657431 -103.98719844]
"((1, 3), (4, 8))",[-113.17547293 -506.5        -115.76317976 -114.85857078]
"((0, 3), (4, 8))",[-115.60331404 -115.36981243 -113.82399303 -111.75838172]
"((5, 11), (3, 4))",[-141.97903468 -135.53976117 -137.77360721 -510.5       ]
"((2, 12), (3, 4))",[0. 0. 0. 0.]
"((2, 2), (4, 7))",[-114.04667651 -112.82031039 -112.26385953 -506.5       ]
"((2, 1), (4, 7))",[-112.86670547 -109.66834222 -115.18745892 -113.59596439]
"((2, 0), (4, 7))",[-114.14472526 -109.05641947 -108.43180894 -114.87309075]
"((3, 2), (4, 7))",[-109.2013814  -112.40702267 -110.84221655 -506.        ]
"((3, 1), (4, 7))",[-113.32407108 -109.00976884 -108.65968245 -107.40922968]
"((3, 0), (4, 7))",[-111.19049526 -108.54864675 -108.64654677 -108.63008206]
"((4, 12), (4, 8))",[0. 0. 0. 0.]
"((5, 9), (3, 7))",[0. 0. 0. 0.]
"((0, 9), (3, 5))",[0. 0. 0. 0.]
"((2, 9), (1, 8))",[0. 0. 0. 0.]
"((3, 12), (1, 3))",[0. 0. 0. 0.]
"((3, 9), (3, 7))",[-505.5        -505.5        -110.56376873 -108.66315373]
"((2, 9), (3, 7))",[0. 0. 0. 0.]
"((5, 13), (2, 1))",[-183.63207648 -175.13157926 -514.5        -175.13157926]
"((5, 11), (3, 5))",[-148.63915125 -147.03035696 -146.75109506 -509.5       ]
"((3, 9), (2, 7))",[-505.5        -506.5        -102.63726574  -96.13508379]
"((2, 9), (2, 7))",[0. 0. 0. 0.]
"((4, 1), (4, 7))",[-112.06030084 -107.60343979 -107.99988162 -112.82488314]
"((4, 0), (4, 7))",[-108.52347509 -107.56190402 -107.89642644 -105.43317716]
"((4, 2), (4, 7))",[-111.04807872 -112.4111299  -112.75847004 -505.5       ]
"((5, 1), (4, 7))",[-109.3328383  -107.89642644 -106.8292927  -112.18633854]
"((5, 0), (4, 7))",[-104.62646812 -101.65482088 -107.32498853 -106.68720773]
"((5, 2), (4, 7))",[-110.2927173  -112.15764818 -112.19060471 -506.        ]
"((4, 3), (3, 8))",[0. 0. 0. 0.]
"((0, 13), (1, 1))",[-162.46726699 -161.103724   -177.23213314 -169.29385995]
"((1, 13), (1, 1))",[-169.26896367 -163.81918787 -165.90030481 -159.90740058]
"((2, 13), (1, 1))",[-161.63047986 -155.15619642 -514.         -155.57171854]
"((3, 10), (4, 5))",[-123.22002136 -123.35849045 -128.81196323 -125.60326256]
"((2, 10), (4, 5))",[-124.06613384 -119.37687362 -507.5        -122.99801653]
"((1, 10), (4, 5))",[-118.20721428 -120.74537521 -508.         -122.75353166]
"((0, 10), (4, 5))",[-113.55355282 -114.8897056  -508.5        -120.06838163]
"((4, 10), (4, 5))",[-124.31465014 -122.32652354 -506.5        -124.49397623]
"((3, 11), (4, 5))",[-124.8576524  -121.80965312 -124.84916135 -508.5       ]
"((2, 11), (4, 5))",[-118.49093015 -122.42956022 -124.25656082 -509.        ]
"((1, 11), (4, 5))",[-115.38399098 -116.34972548 -118.78775482 -118.77370617]
"((0, 11), (4, 5))",[-119.86208353 -117.89649398 -112.65240269 -112.78926442]
"((4, 11), (4, 5))",[-126.29992347 -122.02392827 -123.13188319 -508.        ]
"((5, 10), (4, 5))",[-118.13735689 -122.52529747 -507.         -120.36904713]
"((5, 8), (2, 8))",[-105.11248533 -103.73036101 -104.02949382 -506.        ]
"((5, 7), (2, 8))",[-101.11381896  -98.02023797  -97.90148852 -101.65649986]
"((4, 6), (2, 8))",[-505.5         -93.88075616  -95.14502992  -97.12624545]
"((5, 10), (1, 4))",[-132.33094729 -123.38446643 -511.         -130.91215883]
"((3, 10), (4, 6))",[-110.98544674 -115.37945057 -115.99263021 -113.42741378]
"((2, 10), (4, 6))",[-113.05193491 -108.99308196 -506.5        -107.99267509]
"((4, 10), (4, 6))",[-114.78353911 -109.88478195 -505.5        -109.05775105]
"((3, 11), (4, 6))",[-111.33941428 -109.92455155 -115.23008069 -507.5       ]
"((2, 11), (4, 6))",[-107.93454449 -112.29517    -109.91216893 -508.        ]
"((1, 11), (4, 6))",[-107.08519963 -112.24480846 -113.58295153 -112.92435204]
"((0, 11), (4, 6))",[-107.2450221  -113.65919384 -112.58476449 -110.74528429]
"((4, 11), (4, 6))",[-109.56978693 -108.34855707 -110.83011139 -507.        ]
"((5, 10), (4, 6))",[-110.66554038 -106.18859114 -506.         -107.01085037]
"((4, 3), (3, 7))",[0. 0. 0. 0.]
"((3, 8), (3, 9))",[-89.49684767 -89.44583333 -89.49543009 -76.08153235]
"((2, 8), (3, 9))",[ -85.72573408  -82.32068413  -84.38074083 -755.25      ]
"((1, 8), (3, 9))",[ -81.60981331  -84.44847282  -85.41029067 -504.        ]
"((0, 8), (3, 9))",[ -81.68353165  -85.05016343  -82.59796032 -756.75      ]
"((4, 8), (3, 9))",[ -82.3160276   -83.62583985  -84.24140027 -503.5       ]
"((3, 7), (3, 9))",[ -84.08169022  -85.12242187 -756.75        -82.32060144]
"((2, 7), (3, 9))",[ -84.55177459  -84.00967429 -505.          -84.75816392]
"((1, 7), (3, 9))",[ -84.50994961  -84.38358047 -505.5         -81.37666324]
"((0, 7), (3, 9))",[ -84.17434665  -80.92769309 -506.          -84.93709631]
"((4, 7), (3, 9))",[-84.62071148 -83.49164142 -80.81535198 -80.25993949]
"((4, 6), (3, 9))",[-504.5         -76.97546866  -78.1835443   -78.74215497]
"((3, 6), (3, 9))",[0. 0. 0. 0.]
"((2, 12), (3, 5))",[0. 0. 0. 0.]
"((5, 11), (1, 3))",[-154.35439158 -139.47809249 -152.36971985 -513.5       ]
"((2, 12), (1, 3))",[0. 0. 0. 0.]
"((5, 11), (2, 4))",[-140.7255067  -138.78767566 -139.53218767 -511.5       ]
"((4, 7), (1, 7))",[-95.15424817 -94.92163033 -93.62340463 -92.63366965]
"((3, 6), (1, 7))",[0. 0. 0. 0.]
"((2, 12), (4, 8))",[0. 0. 0. 0.]
"((2, 12), (1, 4))",[0. 0. 0. 0.]
"((0, 8), (4, 6))",[-127.18123378 -127.78630573 -124.64587136 -507.5       ]
"((2, 12), (4, 4))",[0. 0. 0. 0.]
"((2, 7), (3, 7))",[-112.60567389 -112.42337314 -757.5        -113.78183734]
"((1, 7), (3, 7))",[-109.78120101 -112.10889227 -505.5        -112.3806742 ]
"((0, 7), (3, 7))",[-109.90382934 -112.74685502 -506.         -109.01243348]
"((0, 2), (4, 8))",[-108.43180894 -111.95878612 -109.59732384 -113.26997373]
"((1, 2), (4, 8))",[-109.29140046 -109.05957823 -110.44640664 -110.79913918]
"((0, 1), (4, 8))",[-107.2450221  -107.28135454 -111.16553491 -112.14440489]
"((1, 1), (4, 8))",[-109.78647596 -102.52500452 -107.72549756 -102.43945731]
"((0, 0), (4, 8))",[-105.07894755 -105.01228496 -105.07894755 -110.69586018]
"((1, 0), (4, 8))",[-101.11682413 -100.61986295  -99.24122825 -103.50299881]
"((4, 9), (2, 8))",[0. 0. 0. 0.]
"((2, 12), (1, 2))",[0. 0. 0. 0.]
"((5, 11), (2, 5))",[-142.28039287 -135.53976117 -137.69090756 -510.5       ]
"((2, 12), (2, 5))",[0. 0. 0. 0.]
"((4, 8), (1, 8))",[ -95.95186587  -93.94515689  -96.23105912 -759.75      ]
"((4, 7), (1, 8))",[-92.32207495 -95.02710639 -90.67212387 -90.65581225]
"((3, 6), (1, 8))",[0. 0. 0. 0.]
"((3, 9), (3, 10))",[-1006.99903965 -1006.9961586    -82.3187237    -70.78942661]
"((2, 9), (3, 10))",[0. 0. 0. 0.]
"((5, 11), (1, 4))",[-125.77907522 -128.74900845 -132.38798719 -512.5       ]
"((5, 12), (4, 8))",[0. 0. 0. 0.]
"((5, 8), (2, 7))",[-102.72220424 -106.18859114 -106.08170322 -507.        ]
"((2, 7), (2, 6))",[0. 0. 0. 0.]
"((2, 12), (2, 4))",[0. 0. 0. 0.]
"((2, 6), (3, 8))",[0. 0. 0. 0.]
"((3, 13), (1, 1))",[-149.95559562 -136.75521091 -514.5        -132.33126493]
"((5, 6), (2, 7))",[ -98.63608593 -100.18953883  -99.16444205 -102.20760715]
"((5, 5), (2, 7))",[-96.67704155 -94.87783282 -94.93847979 -98.02502298]
"((4, 5), (2, 7))",[-96.53356074 -93.09473102 -95.50791812 -98.20272621]
"((3, 5), (2, 7))",[ -94.214304    -90.68808036  -93.08241385 -505.5       ]
"((2, 5), (2, 7))",[ -88.36122481  -89.83440112  -92.34737541 -505.        ]
"((1, 5), (2, 7))",[ -88.75685979  -85.85150014  -85.01079871 -505.5       ]
"((0, 5), (2, 7))",[ -82.01089926  -84.03917415  -86.40364288 -506.        ]
"((5, 4), (2, 7))",[ -93.9489159   -94.62796068 -508.          -95.24176835]
"((4, 4), (2, 7))",[ -93.05594396  -94.17280536 -507.5         -95.82123749]
"((3, 4), (2, 7))",[ -92.81755615  -92.73809075 -507.          -93.82169112]
"((2, 4), (2, 7))",[ -89.63205153  -93.04203884 -506.5         -89.51483365]
"((1, 4), (2, 7))",[-82.81805138 -82.83812832 -81.8013903  -88.19693148]
"((0, 4), (2, 7))",[-81.72807032 -81.47853636 -81.73575115 -86.24096172]
"((5, 3), (2, 7))",[0. 0. 0. 0.]
"((3, 10), (4, 7))",[-103.94622182 -105.62810414 -107.66859373 -103.92479553]
"((2, 10), (4, 7))",[-100.07966112 -102.99522094 -758.25       -103.96641839]
"((1, 10), (4, 7))",[-101.36202065  -99.09390975 -506.         -104.99104469]
"((0, 10), (4, 7))",[-101.40344365  -99.96480578 -506.5        -104.64052212]
"((4, 10), (4, 7))",[-104.4835434  -105.55264233 -504.5        -103.3500293 ]
"((3, 11), (4, 7))",[-104.50704477 -100.76137546 -104.879288   -506.5       ]
"((2, 11), (4, 7))",[-104.603692   -102.08278274 -102.78396054 -507.        ]
"((1, 11), (4, 7))",[-105.46110311 -101.52091463 -104.06041238 -106.8243308 ]
"((0, 11), (4, 7))",[-101.65482088 -106.03121684 -107.07037217 -105.53062937]
"((4, 11), (4, 7))",[-104.91370472 -103.40323822 -101.79214271 -506.        ]
"((5, 10), (4, 7))",[-104.31221398 -104.9284717  -505.         -106.56091321]
"((4, 12), (3, 4))",[0. 0. 0. 0.]
"((1, 9), (4, 6))",[0. 0. 0. 0.]
"((1, 12), (1, 2))",[-138.76484509 -513.         -136.66645062 -141.70537474]
"((0, 12), (1, 2))",[-139.47809249 -141.20984108 -146.68876988 -135.85058553]
"((2, 2), (4, 8))",[-111.42876325 -106.87338847 -104.34819996 -506.5       ]
"((2, 1), (4, 8))",[ -99.96184386 -101.14610352 -106.48838282 -107.86785323]
"((2, 0), (4, 8))",[-102.84824928 -103.18901194 -100.93649139 -106.18494888]
"((3, 2), (4, 8))",[-107.45853658  -98.83633813  -99.11815144 -506.        ]
"((3, 1), (4, 8))",[-104.11109073  -95.30997563 -101.48422868  -98.65573271]
"((3, 0), (4, 8))",[-103.64961053 -100.08071115 -101.55565439 -102.06481306]
"((1, 12), (4, 8))",[-113.30176852 -506.         -117.1068354  -115.61996888]
"((0, 12), (4, 8))",[-114.3569443  -116.8985224  -112.7183159  -114.62306119]
"((1, 9), (4, 5))",[0. 0. 0. 0.]
"((4, 1), (4, 8))",[-94.49023459 -95.26867304 -96.38159442 -99.60705035]
"((4, 0), (4, 8))",[ -99.68341899  -95.32109078  -94.87783282 -100.42770667]
"((4, 2), (4, 8))",[-103.24223591  -99.97428917  -97.00390563 -505.5       ]
"((5, 1), (4, 8))",[-95.96471114 -94.87783282 -99.6908279  -95.87285833]
"((5, 0), (4, 8))",[-97.17415561 -94.62796068 -94.62796068 -96.60369919]
"((5, 2), (4, 8))",[-100.38693493  -94.16034054  -98.83698143 -506.        ]
"((1, 10), (4, 6))",[-114.75668275 -111.79084959 -507.         -112.5653872 ]
"((0, 10), (4, 6))",[-108.43180894 -111.90374736 -507.5        -113.98013229]
"((3, 12), (4, 6))",[0. 0. 0. 0.]
"((5, 12), (4, 4))",[0. 0. 0. 0.]
"((4, 9), (2, 7))",[0. 0. 0. 0.]
"((4, 13), (1, 1))",[-125.15359499 -126.59509777 -515.         -136.74230709]
"((1, 12), (2, 4))",[-116.66379673 -510.         -120.53264412 -118.72605113]
"((0, 12), (2, 4))",[-118.01992441 -119.51080904 -123.33888327 -114.31382233]
"((5, 13), (1, 1))",[-131.51368876 -125.78226056 -515.5        -125.78226056]
"((0, 9), (4, 5))",[0. 0. 0. 0.]
"((4, 12), (2, 4))",[0. 0. 0. 0.]
"((3, 3), (3, 8))",[0. 0. 0. 0.]
"((1, 12), (1, 3))",[-144.0777956  -512.         -147.35645097 -139.79000657]
"((0, 12), (1, 3))",[-140.10526341 -139.38222501 -140.17262814 -145.45450494]
"((3, 3), (3, 7))",[0. 0. 0. 0.]
"((2, 6), (2, 8))",[0. 0. 0. 0.]
"((3, 10), (2, 8))",[-102.70610832 -107.17150656 -108.48095329 -104.32013726]
